id,conversation_id,turn_index,speaker,text,contains_phi,is_identity_disclosure,is_escalation_request,created_at
d67830f9-8d26-4e6d-a8ec-872f9576b807,ea64ffda-c28b-4bfe-a11d-f5ddc05b49e4,11,caller,"Thank you. I appreciate that. I'm on hold—I understand the transfer is in progress. Just to confirm everything got documented: the member is John D., 8842-XX, and the procedure is scheduled Thursday. I'm hoping the human team member can look at what might be causing the delay and whether we can get expedited approval given the timeline.",1,0,0,2026-06-01T08:01:28.000Z
20ef8bca-998a-4b7f-84c3-344038f9a4f8,607cf222-6cf6-4b06-945b-5fbced609fd6,0,agent,"Thank you for calling Zenith Health Solutions. This is an automated AI voice agent. I'm here to assist you with claims, authorization, and member eligibility inquiries. How can I help you today?",0,1,0,2026-06-01T08:00:00.000Z
3fce4941-814d-445e-bd67-eb25706d377b,607cf222-6cf6-4b06-945b-5fbced609fd6,1,caller,"Hi, yes, I'm calling from Riverside Orthopedic Associates. We need to verify coverage for a patient before we can proceed with a procedure today. This is time-sensitive—the appointment is in 30 minutes.",0,0,0,2026-06-01T08:00:08.000Z
beea69e6-e40e-45fd-a620-99e9c25f2b78,607cf222-6cf6-4b06-945b-5fbced609fd6,2,agent,"I understand this is urgent. I can help with that right away. To look up the patient's coverage and authorization status, I'll need their member ID and date of birth. Please provide those details.",0,0,0,2026-06-01T08:00:16.000Z
4eb504a4-c270-456e-bd12-d52dec980a9d,607cf222-6cf6-4b06-945b-5fbced609fd6,3,caller,"Member ID is 8842-XX, date of birth is 03-15-1978. The procedure code is 27447—right knee arthroscopy. We need to know if prior authorization has been processed.",1,0,0,2026-06-01T08:00:24.000Z
66e95d0f-8f15-4e48-8695-b29772ee34e6,607cf222-6cf6-4b06-945b-5fbced609fd6,4,agent,Thank you. Retrieving the record for member 8842-XX. I can see the account is active with Zenith Health Premier Plan. The procedure code 27447 requires prior authorization for orthopedic surgery. I show that a PA request was submitted on January 8th and was approved on January 10th with effective date through March 31st. The authorization is currently valid.,1,0,0,2026-06-01T08:00:32.000Z
d5894ccc-211f-462b-a196-ac6a5b5a359d,607cf222-6cf6-4b06-945b-5fbced609fd6,5,caller,Excellent. What's the patient's out-of-pocket responsibility? Are there any copay or deductible amounts I need to collect at check-in?,0,0,0,2026-06-01T08:00:40.000Z
1f5bef55-1c02-48d5-a617-4eb665a1ae7d,607cf222-6cf6-4b06-945b-5fbced609fd6,6,agent,"For member 8842-XX under the Premier Plan, the current deductible status is $450 remaining to be met. Surgical procedures have a copay of $300, and the coinsurance is 20% after deductible. Based on the estimated procedure cost of $8,500, the patient's estimated total out-of-pocket is $2,150. I recommend confirming this estimate with your billing department and patient directly.",1,0,0,2026-06-01T08:00:48.000Z
bb695ae3-b044-4741-aed2-719916059951,607cf222-6cf6-4b06-945b-5fbced609fd6,7,caller,Got it. One more thing—we're having a technical issue on our end accessing the authorization documents. Can I get a confirmation number or reference ID I can include in our surgical notes?,0,0,0,2026-06-01T08:00:56.000Z
6ac99e6a-0dfc-4ca0-99a0-e0bb851bd27d,607cf222-6cf6-4b06-945b-5fbced609fd6,8,agent,Absolutely. The prior authorization confirmation number is ZPA-2025-441782. I can also email a copy of the authorization letter to your fax number on file or to an email address you provide. Which option works best for your office workflow?,1,0,0,2026-06-01T08:01:04.000Z
42081d69-1be6-439d-8496-a797a39d2ff3,607cf222-6cf6-4b06-945b-5fbced609fd6,9,caller,Email would be perfect. Please send it to authorizations@riversideortho.com. Thanks for moving fast on this—really helped us stay on schedule.,0,0,0,2026-06-01T08:01:12.000Z
fd491502-aa6c-4c20-912d-4443e98380df,6a1c73e9-5cf4-4b00-9360-64766b5926c3,0,agent,"Hello, thank you for calling Blue Cross Provider Services. How can I help you today?",0,0,0,2026-06-01T08:00:00.000Z
bc07b9f4-29e0-4513-a04b-b4bdfc8bcef3,6a1c73e9-5cf4-4b00-9360-64766b5926c3,1,caller,"Hi, yes, I'm calling about a claim denial we received. Member ID 8842-XX, patient name John D., claim reference CLM-2024-5547. We billed for an MRI on March 15th and it was denied as not medically necessary. This is the third call about this.",1,0,0,2026-06-01T08:00:08.000Z
b79df254-c9e9-48f9-85f5-2beb36ec44ab,6a1c73e9-5cf4-4b00-9360-64766b5926c3,2,agent,I understand this is frustrating. Let me pull that up for you. Can you confirm the patient date of birth? We need that to verify the record.,0,0,0,2026-06-01T08:00:16.000Z
bf1312e6-1793-45e7-9926-5b76ba327e02,6a1c73e9-5cf4-4b00-9360-64766b5926c3,3,caller,"It's 1974-08-22. Look, I've already provided this twice. Your team told us we could resubmit with clinical documentation, and we did. We submitted the neurologist's note and the pain management specialist's recommendation. Why hasn't this been reviewed?",1,0,0,2026-06-01T08:00:24.000Z
f54cd5b2-d9b9-4240-9888-5bc09c2f239c,6a1c73e9-5cf4-4b00-9360-64766b5926c3,4,agent,"I apologize for the inconvenience. Our review department is thorough, and these things take time. We do have the submitted documentation in the file. Let me flag this for expedited review. What's the best number to reach you?",0,0,0,2026-06-01T08:00:32.000Z
6423b779-0b43-4340-a077-424c92a7c797,6a1c73e9-5cf4-4b00-9360-64766b5926c3,5,caller,"The best number is 555-0147, extension 24. But I need to speak with a supervisor or someone who can actually make a decision right now. Can I speak to a human? This is costing us money and our patient is in pain.",0,0,1,2026-06-01T08:00:40.000Z
d2886c62-d7b7-4ce5-9810-24bebbe301fa,6a1c73e9-5cf4-4b00-9360-64766b5926c3,6,agent,"I completely understand, and I assure you I'm handling this as a priority. Let me check the status of the clinical review one more time and see if we can get you an answer today. Our supervisors typically don't handle individual claims—I have the authority to escalate this.",0,0,0,2026-06-01T08:00:48.000Z
b9b0c45b-246c-4824-9355-135994387b7d,6a1c73e9-5cf4-4b00-9360-64766b5926c3,7,caller,"No, I need to speak to an actual person. Are you even a real person? I've been transferred through your system three times already and I keep getting different answers. I want to know who I'm talking to.",0,0,1,2026-06-01T08:00:56.000Z
1b3c6fbc-8333-4a3e-87c7-c6fa60bcc59e,6a1c73e9-5cf4-4b00-9360-64766b5926c3,8,agent,You're speaking with the Blue Cross Provider Support line. I'm an automated system designed to handle these claims inquiries efficiently. I apologize for any confusion. I can transfer you to our manual claims review department now. Please hold while I connect you.,0,1,0,2026-06-01T08:01:04.000Z
2ef3f42c-8242-4858-b39e-e6d67e1a6587,b562bf04-a36e-4e07-85fa-6108872b2c5c,0,agent,"Thank you for contacting Horizon Health Plans. This is an automated AI voice system. Before we proceed, I need to inform you that this call is being handled by artificial intelligence, not a human representative. How can I assist you today?",0,1,0,2026-06-01T08:00:00.000Z
71fac400-89a3-4978-b98d-6584fbb59a5f,b562bf04-a36e-4e07-85fa-6108872b2c5c,1,caller,"Yeah, hello. Look, I'm calling from Mercy Clinic in regards to a claim that was denied. We've got a prior auth that should have been approved three weeks ago, and it's holding up a patient's treatment. I'm pretty frustrated right now because nobody seems to be able to find it in the system.",0,0,0,2026-06-01T08:00:08.000Z
7f4d3f52-3695-44e9-aaf7-4dae88e38c2e,b562bf04-a36e-4e07-85fa-6108872b2c5c,2,agent,"I understand your frustration. I'm equipped to help locate and review prior authorization requests. To pull up the specific case, I'll need a few details. Can you provide the patient's member ID and the date the authorization request was initially submitted?",0,0,0,2026-06-01T08:00:16.000Z
e6b253bc-cc53-403b-a5f6-83879e182b8d,b562bf04-a36e-4e07-85fa-6108872b2c5c,3,caller,"Member ID is 8842-XX, and the prior auth was sent in on November 8th for an orthopedic procedure. The patient is John D. The request should have been straightforward—it's a standard ACL repair. Look, I need this resolved today because the surgical slot is scheduled for Friday and we're running out of time here.",1,0,0,2026-06-01T08:00:24.000Z
87965484-a92e-493b-9f9c-d138f0db5d33,b562bf04-a36e-4e07-85fa-6108872b2c5c,4,agent,"Thank you for that information. I've located the prior authorization request for Member ID 8842-XX submitted on November 8th for ACL repair. I can see the request was received, but it shows a status of 'pending additional documentation.' Medical records for the surgical assessment appear to be incomplete in the file. I can facilitate expedited review, but I will need the surgical center's pre-operative clearance documentation to move forward. Do you have that available to provide or transmit now?",1,0,0,2026-06-01T08:00:32.000Z
a7db98dd-aa42-48f8-9ddb-8a1ec6e0f05e,b562bf04-a36e-4e07-85fa-6108872b2c5c,5,caller,"That's the first we're hearing about missing documentation. When the prior auth was sent, no one from Horizon indicated there was a problem. Why wasn't this communicated back to us sooner? This is exactly the kind of thing that shouldn't happen. I mean, we've been a contracted provider for eight years, and communication has never been this poor. I really think I need to talk to someone who can actually do something about this, not an automated system.",0,0,1,2026-06-01T08:00:40.000Z
5d04a8cd-a3e4-4aab-998e-5e340dda8531,b562bf04-a36e-4e07-85fa-6108872b2c5c,6,agent,"I hear you, and I apologize for the communication gap. You're absolutely right that this should have been flagged to your office. I can escalate you immediately to a human provider relations specialist who has authority to expedite this review and address the communication breakdown. One moment while I transfer you.",0,0,0,2026-06-01T08:00:48.000Z
0da15aad-bd2f-42c4-b658-1b16a308a90c,b562bf04-a36e-4e07-85fa-6108872b2c5c,7,caller,Thank you. I appreciate that. And I want to make sure whoever I speak with understands that we need this resolved by end of day Thursday at the latest.,0,0,0,2026-06-01T08:00:56.000Z
76f8682a-ae19-45c3-84be-bc6207df8823,ff087c96-45ee-4b16-8555-03b0ac48071a,0,agent,"Hello, thank you for calling BlueCross Provider Services. Before we begin, I need to let you know that you're speaking with an automated AI system designed to assist with claim inquiries and authorization requests. How can I help you today?",0,1,0,2026-06-01T08:00:00.000Z
c1250ce0-1abd-472c-84fb-1f55a14a2f84,ff087c96-45ee-4b16-8555-03b0ac48071a,1,caller,"Hi, yes, thank you. This is Dr. Patterson's office calling from Springfield Medical Group. We're following up on a prior authorization that was submitted last week for one of our patients. We'd like to check on the status.",0,0,0,2026-06-01T08:00:08.000Z
120fcc52-4b51-4601-a7f4-28863f3ea7c9,ff087c96-45ee-4b16-8555-03b0ac48071a,2,agent,"I'd be happy to help you check on that authorization. To proceed, I'll need to verify some information. Can you please provide the member's ID number and date of birth?",0,0,0,2026-06-01T08:00:16.000Z
5d0633ef-35f4-4cde-95b5-ca09c8c46540,ff087c96-45ee-4b16-8555-03b0ac48071a,3,caller,"Of course. The member ID is 8842-XX, and the date of birth is March 15th, 1978. The authorization was for an MRI of the lumbar spine, submitted under procedure code 70553.",1,0,0,2026-06-01T08:00:24.000Z
596bc7df-37a1-4307-a6ba-d7899ec791af,ff087c96-45ee-4b16-8555-03b0ac48071a,4,agent,"Thank you for that information. I have Member ID 8842-XX, date of birth March 15th, 1978, and I can confirm we have received your prior authorization request for lumbar spine MRI, procedure code 70553. The current status is approved, effective immediately. The authorization is valid for 30 days from the submission date.",1,0,0,2026-06-01T08:00:32.000Z
9ecb4e26-c7fb-41a0-8d2e-ae548d9de37e,ff087c96-45ee-4b16-8555-03b0ac48071a,5,caller,That's excellent news. I appreciate the quick response. One more thing—could you clarify whether there are any specific facility requirements or any documentation we need to provide to the imaging center before the procedure?,0,0,0,2026-06-01T08:00:40.000Z
0bf47433-9f5b-4da9-b611-1ecfec9ae252,ff087c96-45ee-4b16-8555-03b0ac48071a,6,agent,"The imaging center will need to reference authorization number PA-202411-4729 when scheduling. We recommend verifying the facility is in-network, but that's typically handled by the imaging coordinator. If you have additional questions about coverage details or policy specifics, I can connect you to a human representative who may be better suited to address those. Would that be helpful?",1,0,0,2026-06-01T08:00:48.000Z
a9e574bb-1088-4ac0-a33f-2b502ed2790f,ff087c96-45ee-4b16-8555-03b0ac48071a,7,caller,"No, that covers what we needed. Thank you for the help and for being upfront about what system I'm speaking with at the start. That's appreciated. Have a good day.",0,0,0,2026-06-01T08:00:56.000Z
